Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG,PM2.5
2018-02-06 00:00:00,,,,,,,,,,,,,,,167.79166666666666
2018-02-07 00:00:00,15,24,7,-,51,0,2.4,8.9,18.3,-,,,,,103.82608695652173
2018-02-08 00:00:00,14.9,23.6,6.4,-,52,0,1.9,4.4,14.8,-,,,,,143.91666666666666
2018-02-09 00:00:00,15.6,24.8,7.3,-,51,0,2.3,6.3,14.8,-,,,,,104.6086956521739
2018-02-10 00:00:00,,,,,,,,,,,,,,,126.0
2018-02-11 00:00:00,,,,,,,,,,,,,,,163.91666666666666
2018-02-12 00:00:00,,,,,,,,,,,,,,,152.875
2018-02-13 00:00:00,16.9,23.9,10.2,-,70,0,2.7,9.3,16.5,-,,,,,165.0
2018-02-14 00:00:00,15.3,23.9,8,-,63,0,2.7,12,22.2,35.2,,,,o,116.45833333333333
2018-02-15 00:00:00,17,24.6,10,-,66,0,2.3,13.1,22.2,33.5,,,,o,143.0
2018-02-16 00:00:00,,,,,,,,,,,,,,o,194.91666666666666
2018-02-17 00:00:00,,,,,,,,,,,,,,,130.66666666666666
2018-02-18 00:00:00,,,,,,,,,,,,,,,152.375
2018-02-19 00:00:00,18.7,28,10.8,-,50,0,2.7,6.5,14.8,-,,,,,231.125
2018-02-20 00:00:00,20.4,29.3,11.4,-,52,0,2.7,6.3,16.5,-,,,,,276.2105263157895
2018-02-21 00:00:00,23.4,32.2,14.4,-,45,0,3.1,4.4,13,-,,,,,211.0
2018-02-22 00:00:00,,,,,,,,,,,,,,,172.0
2018-02-23 00:00:00,,,,,,,,,,,,,,,184.875
2018-02-24 00:00:00,,,,,,,,,,,,,,,152.66666666666666
2018-02-25 00:00:00,22.4,32.4,15,-,58,0,2.7,13.1,20.6,-,,,,,139.22222222222223
2018-02-26 00:00:00,21,28.4,13.6,-,59,0,2.9,13.7,24.1,38.9,,,,,204.54545454545453
2018-02-27 00:00:00,22.8,30.2,15,-,62,0,2.7,10.2,22.2,-,,,,,130.16666666666666
2018-02-28 00:00:00,,,,,,,,,,,,,,,68.91666666666667
2018-03-01 00:00:00,23.1,30.8,16.2,-,54,0,2.6,7.4,14.8,-,,,,,123.125
2018-03-02 00:00:00,24.2,32,16.6,-,52,0,3.1,5.9,18.3,27.8,,,,,120.91666666666667
2018-03-03 00:00:00,24.8,33.1,17,-,51,0,2.7,8.1,14.8,-,,,,,153.625
2018-03-04 00:00:00,,,,,,,,,,,,,,,119.41666666666667
2018-03-05 00:00:00,,,,,,,,,,,,,,,110.75
2018-03-06 00:00:00,,,,,,,,,,,,,,,94.29166666666667
2018-03-07 00:00:00,21.9,30.5,13.4,-,51,0,3.2,9.8,22.2,33.5,,,,,130.33333333333334
2018-03-08 00:00:00,24.2,33,14.2,-,46,0,2.9,5.2,13,-,,,,,110.70833333333333
2018-03-09 00:00:00,24.9,33.1,16.5,-,45,0,3.5,9.4,16.5,-,,,,,138.5
2018-03-10 00:00:00,,,,,,,,,,,,,,,39.291666666666664
2018-03-11 00:00:00,,,,,,,,,,,,,,,44.916666666666664
2018-03-12 00:00:00,,,,,,,,,,,,,,,57.13636363636363
2018-03-13 00:00:00,27.3,37.5,15,-,32,0,3.7,8,18.3,-,,,,,75.75
2018-03-14 00:00:00,27.3,34.4,19.8,-,29,0,3.7,9.4,16.5,-,,,,,146.54166666666666
2018-03-15 00:00:00,25.8,33.1,18.8,-,42,0,3.2,10.4,20.6,33.5,,,,,174.9375
2018-03-16 00:00:00,,,,,,,,,,,,,,,163.0
2018-03-17 00:00:00,,,,,,,,,,,,,,,162.08333333333334
2018-03-18 00:00:00,,,,,,,,,,,,,,,63.458333333333336
2018-03-19 00:00:00,25.9,35.5,16.6,-,38,0,3.1,7.6,18.3,-,,,,,80.04166666666667
2018-03-20 00:00:00,27.8,36.2,17.1,-,34,0,2.9,7.2,16.5,-,,,,,100.04166666666667
2018-03-21 00:00:00,25.9,33.6,20.8,-,48,0,3.5,12,22.2,33.5,,,,,109.45833333333333
2018-03-22 00:00:00,,,,,,,,,,,,,,,103.08333333333333
2018-03-23 00:00:00,,,,,,,,,,,,,,,208.83333333333334
2018-03-24 00:00:00,,,,,,,,,,,,,,,74.66666666666667
2018-03-25 00:00:00,25.9,34.1,17.8,-,45,0,3.1,12.8,25.9,37,,,,,110.16666666666667
2018-03-26 00:00:00,26.4,35.2,17,-,39,0,2.9,8.9,22.2,37,,,,,108.20833333333333
2018-03-27 00:00:00,28.7,38.8,17.8,-,29,0,3.2,7.8,22.2,33.5,,,,,103.83333333333333
2018-03-28 00:00:00,,,,,,,,,,,,,,,140.8421052631579
2018-03-29 00:00:00,,,,,,,,,,,,,,,98.58333333333333
2018-03-30 00:00:00,,,,,,,,,,,,,,,60.416666666666664
2018-03-31 00:00:00,26.9,35.4,20.2,-,41,0,3.5,13.9,18.3,-,,,,,74.29166666666667
2018-04-01 00:00:00,28.3,36.2,20.4,-,42,0,3.9,10.6,18.3,-,,,,,101.79166666666667
2018-04-02 00:00:00,30.2,37.2,22.4,-,38,0,3.5,11.5,18.3,-,,,,,106.16666666666667
2018-04-03 00:00:00,31.9,40,23.1,-,38,0,3.5,9.4,18.3,-,,,,,89.875
2018-04-04 00:00:00,,,,,,,,,,,,,,,71.95833333333333
2018-04-05 00:00:00,,,,,,,,,,,,,,,76.41666666666667
2018-04-06 00:00:00,,,,,,,,,,,o,,o,,113.375
2018-04-07 00:00:00,28.6,36.2,19.7,-,47,0,4,12,22.2,-,,,,,48.208333333333336
2018-04-08 00:00:00,29.8,37.8,22.3,-,44,0,3.5,15.9,22.2,33.5,,,,,47.041666666666664
2018-04-09 00:00:00,25.8,31.8,20.4,-,60,0.51,3.5,10.2,27.8,46.5,o,,o,,67.79166666666667
2018-04-10 00:00:00,,,,,,,,,,,,,,,65.45833333333333
2018-04-11 00:00:00,,,,,,,,,,,o,,o,,77.75
2018-04-12 00:00:00,,,,,,,,,,,,,,,114.45833333333333
2018-04-13 00:00:00,29.3,37,19,-,24,0,3.7,7.8,16.5,-,,,,,56.666666666666664
2018-04-14 00:00:00,30.5,38.4,20,-,25,0,2.9,9.6,24.1,-,,,,,79.0
2018-04-15 00:00:00,32.1,40,22,-,28,0,3.2,4.1,13,-,,,,,123.58333333333333
2018-04-16 00:00:00,,,,,,,,,,,,,,,97.875
2018-04-17 00:00:00,,,,,,,,,,,,,,,77.33333333333333
2018-04-18 00:00:00,,,,,,,,,,,,,,,48.333333333333336
2018-04-19 00:00:00,33.3,41,24.6,-,24,0,3.7,10.2,22.2,33.5,,,,,80.29166666666667
2018-04-20 00:00:00,33.4,40.2,25,-,19,0,3.1,16.5,24.1,46.5,,,,,137.875
2018-04-21 00:00:00,29.1,36.1,22.8,-,27,0,2.9,14.8,18.3,-,,,,,87.875
2018-04-22 00:00:00,,,,,,,,,,,,,,,61.875
2018-04-23 00:00:00,,,,,,,,,,,,,,,82.125
2018-04-24 00:00:00,,,,,,,,,,,,,,,139.91666666666666
2018-04-25 00:00:00,34.7,43.1,22.1,-,14,0,3.4,8.7,20.6,33.5,,,,,121.20833333333333
2018-04-26 00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97.04166666666667
2018-04-27 00:00:00,33.5,41,27.1,-,39,0,3.4,15.6,22.2,-,,,,,96.08695652173913
2018-04-28 00:00:00,34.6,41.2,28.5,1004.5,38,0,2.7,17.4,22.2,-,,,,,105.75
2018-04-29 00:00:00,,,,,,,,,,,,,,,119.16666666666667
2018-04-30 00:00:00,,,,,,,,,,,,,,,121.45833333333333
2018-05-01 00:00:00,32,38.7,25.6,-,48,0,4.2,17.2,25.9,33.5,,,,,130.625
2018-05-02 00:00:00,30.1,39.2,23,-,49,3.05,2.9,17.4,37,55.4,o,,o,,90.5
2018-05-03 00:00:00,29.6,36.6,21.5,-,47,0,3.1,16.3,22.2,38.9,,,o,,55.416666666666664
2018-05-04 00:00:00,,,,,,,,,,,o,,,,79.29166666666667
2018-05-05 00:00:00,,,,,,,,,,,,,,,81.875
2018-05-06 00:00:00,,,,,,,,,,,,,,,73.20833333333333
2018-05-07 00:00:00,33.7,41,24.5,-,29,0,3.2,11.5,37,55.4,,,,,108.33333333333333
2018-05-08 00:00:00,29.4,36.5,24,-,38,0,3.9,11.9,27.8,46.5,,,o,,198.875
2018-05-09 00:00:00,29.1,37.9,23,-,44,-,3.7,5,37,55.4,o,,o,,120.70833333333333
2018-05-10 00:00:00,,,,,,,,,,,,,,,117.375
2018-05-11 00:00:00,,,,,,,,,,,,,,,86.83333333333333
2018-05-12 00:00:00,,,,,,,,,,,o,,,,88.625
2018-05-13 00:00:00,30.7,43.2,23,-,47,0,3.5,16.1,46.5,64.8,o,,o,,60.541666666666664
2018-05-14 00:00:00,30.7,37.6,21.6,-,45,2.03,3.1,10.9,16.5,-,,,,,79.0
2018-05-15 00:00:00,32.4,39.7,25,-,46,0,3.7,13.5,55.4,-,o,,o,,133.70833333333334
2018-05-16 00:00:00,,,,,,,,,,,,,,,87.08333333333333
2018-05-17 00:00:00,,,,,,,,,,,,,o,,107.91666666666667
2018-05-18 00:00:00,,,,,,,,,,,,,,,76.625
2018-05-19 00:00:00,34.4,42.4,27.1,-,32,0,2.6,9.1,18.3,51.9,,,,,53.25
2018-05-20 00:00:00,36.1,42.6,27,-,18,0,3.7,11.3,20.6,27.8,,,,,65.16666666666667
2018-05-21 00:00:00,37.3,44.2,27.4,-,13,0,3.5,11.5,22.2,33.5,,,,,83.58333333333333
2018-05-22 00:00:00,,,,,,,,,,,,,,,86.91666666666667
2018-05-23 00:00:00,,,,,,,,,,,,,,,65.16666666666667
2018-05-24 00:00:00,,,,,,,,,,,,,,,44.291666666666664
2018-05-25 00:00:00,37.5,45.4,26.7,-,13,0,3.7,9.4,22.2,31.7,,,,,40.666666666666664
2018-05-26 00:00:00,38,46.2,27,-,13,0,3.1,7.8,14.8,-,,,,,48.125
2018-05-27 00:00:00,38.3,45.8,30.8,-,13,0,3.7,9.8,18.3,40.7,,,,,103.16666666666667
2018-05-28 00:00:00,,,,,,,,,,,,,,,119.70833333333333
2018-05-29 00:00:00,,,,,,,,,,,,,o,,124.25
2018-05-30 00:00:00,,,,,,,,,,,,,,,143.04166666666666
2018-05-31 00:00:00,37.2,43.6,28.2,-,33,0,3.4,12,24.1,35.2,,,,,143.375
2018-06-01 00:00:00,33.9,43.7,27,-,44,0,3.1,16.9,37,64.8,,,o,,44.791666666666664
2018-06-02 00:00:00,32.8,43.7,25.4,-,44,0,3.7,16.7,22.2,33.5,,,,,75.08695652173913
2018-06-03 00:00:00,34.7,41.5,27.3,-,48,0,3.5,15.6,24.1,33.5,,,,,60.0
2018-06-04 00:00:00,,,,,,,,,,,,,,,87.08333333333333
2018-06-05 00:00:00,,,,,,,,,,,,,,,84.04166666666667
2018-06-06 00:00:00,,,,,,,,,,,,,,,97.76190476190476
2018-06-07 00:00:00,36.6,42.4,28.8,-,46,0,3.1,11.7,16.5,-,,,,,101.0
2018-06-08 00:00:00,36.1,42.1,31,-,51,0,2.9,16.7,22.2,44.6,,,,,76.20833333333333
2018-06-09 00:00:00,31.4,40.9,23.9,-,68,26.92,2.7,15.2,55.4,74.1,o,,o,,88.0
2018-06-10 00:00:00,,,,,,,,,,,,,,,84.20833333333333
2018-06-11 00:00:00,,,,,,,,,,,,,,,83.375
2018-06-12 00:00:00,,,,,,,,,,,,,,,55.958333333333336
2018-06-13 00:00:00,38.2,42.2,33.3,-,34,0,1.6,16.7,29.4,48.2,,,,,48.833333333333336
2018-06-14 00:00:00,37.7,42,31.8,-,34,0,1.9,14.6,27.8,37,,,,,85.94444444444444
2018-06-15 00:00:00,36.6,41.2,32,-,37,0,2.3,14.3,27.8,44.6,,,,,113.70588235294117
2018-06-16 00:00:00,,,,,,,,,,,,,,,63.36363636363637
2018-06-17 00:00:00,,,,,,,,,,,,,,,52.130434782608695
2018-06-18 00:00:00,,,,,,,,,,,,,,,152.5625
2018-06-19 00:00:00,34.3,41.3,26,-,43,0,3.2,10.9,22.2,-,,,,,74.76190476190476
2018-06-20 00:00:00,36.4,43.2,29.7,-,38,0,3.2,10.4,18.3,33.5,,,,,62.476190476190474
2018-06-21 00:00:00,36.8,43.2,31.3,-,37,0,2.9,8,16.5,-,,,,,78.54166666666667
2018-06-22 00:00:00,,,,,,,,,,,,,,,73.0
2018-06-23 00:00:00,,,,,,,,,,,,,,,58.625
2018-06-24 00:00:00,,,,,,,,,,,,,,,61.5
2018-06-25 00:00:00,36.2,43.6,31,-,40,0,3.1,13.9,20.6,37,,,,,49.125
2018-06-26 00:00:00,32.6,34.8,29,-,53,0,3.2,10.4,21.7,-,,,,,83.21052631578948
2018-06-27 00:00:00,29.8,38,25.6,-,78,0.51,2.6,12.8,27.8,46.5,o,,o,,79.0
2018-06-28 00:00:00,,,,,,,,,,,o,,,,71.29166666666667
2018-06-29 00:00:00,,,,,,,,,,,o,,o,,74.375
2018-06-30 00:00:00,,,,,,,,,,,o,,o,,197.84615384615384
2018-07-01 00:00:00,32.3,37,27.9,-,72,0,3.1,13.7,27.8,46.5,o,,,,233.26315789473685
2018-07-02 00:00:00,31.8,37.7,24,-,64,0.25,3.9,14.1,37,64.8,o,,o,,143.1578947368421
2018-07-03 00:00:00,32.3,35,30,-,70,0,3.5,11.3,16.5,-,,,,,233.93333333333334
2018-07-04 00:00:00,,,,,,,,,,,o,,o,,104.6
2018-07-05 00:00:00,,,,,,,,,,,o,,o,,148.05555555555554
2018-07-06 00:00:00,,,,,,,,,,,,,,,121.22727272727273
2018-07-07 00:00:00,34.1,39,28.3,-,54,0,3.2,8.7,22.2,-,,,,,117.17391304347827
2018-07-08 00:00:00,35.2,41.1,29,-,51,0,3.2,7.2,14.8,-,,,,,66.13636363636364
2018-07-09 00:00:00,34.3,41.1,30,-,62,0,3.1,12.4,22.2,-,,,,,71.0
2018-07-10 00:00:00,,,,,,,,,,,,,,,65.19047619047619
2018-07-11 00:00:00,,,,,,,,,,,,,,,73.54545454545455
2018-07-12 00:00:00,,,,,,,,,,,o,,o,,151.66666666666666
2018-07-13 00:00:00,28.8,33.6,26,-,87,1.02,2.9,8,22.2,-,o,,o,,283.2307692307692
2018-07-14 00:00:00,29.3,33.6,25.6,-,85,22.1,2.6,9.4,22.2,-,o,,o,,269.9166666666667
2018-07-15 00:00:00,31.5,36.2,27.2,-,76,7.11,3.5,12.2,20.6,-,,,,,162.25
2018-07-16 00:00:00,,,,,,,,,,,o,,o,,249.68421052631578
2018-07-17 00:00:00,,,,,,,,,,,,,o,,275.57142857142856
2018-07-18 00:00:00,,,,,,,,,,,o,,o,,30.391304347826086
2018-07-19 00:00:00,31.5,38,28,997.5,74,0.76,2.4,7.4,13,-,,,,,104.5
2018-07-20 00:00:00,29.9,33.2,27,-,83,1.02,2.7,6.5,14.8,-,,,o,,226.41176470588235
2018-07-21 00:00:00,29.1,35.2,26.6,-,87,0,2.4,7.6,14.8,-,o,,o,,159.0
2018-07-22 00:00:00,,,,,,,,,,,o,,o,,198.2
2018-07-23 00:00:00,,,,,,,,,,,o,,,,350.44444444444446
2018-07-24 00:00:00,,,,,,,,,,,,,,,107.75
2018-07-25 00:00:00,29.2,37.8,27,-,89,0.51,3.1,6.7,18.3,-,o,,o,,31.458333333333332
2018-07-26 00:00:00,26.8,28,25.8,-,99,8.89,2.6,10.9,16.5,-,o,,o,,47.375
2018-07-27 00:00:00,26.8,28.2,25.6,-,98,37.08,2.6,10.7,16.5,-,o,,,,38.166666666666664
2018-07-28 00:00:00,,,,,,,,,,,o,,o,,42.541666666666664
2018-07-29 00:00:00,,,,,,,,,,,o,,o,,35.791666666666664
2018-07-30 00:00:00,,,,,,,,,,,,,,,43.458333333333336
2018-07-31 00:00:00,30.1,34.9,23.6,-,75,0,3.1,10.7,22.2,40.7,o,,o,,35.958333333333336
2018-08-01 00:00:00,31.5,35.4,23.4,-,68,0,3.2,10.7,18.3,33.5,,,,,27.363636363636363
2018-08-02 00:00:00,31.3,35.6,28,-,67,0,3.4,12.2,22.2,33.5,,,,,45.833333333333336
2018-08-03 00:00:00,31,35.8,27.8,-,65,0,3.4,13,22.2,-,,,,,33.708333333333336
2018-08-04 00:00:00,,,,,,,,,,,,,,,31.875
2018-08-05 00:00:00,,,,,,,,,,,o,,,,69.79166666666667
2018-08-06 00:00:00,,,,,,,,,,,o,,,,62.916666666666664
2018-08-07 00:00:00,28.4,33.2,25.9,-,86,1.02,2.6,7.2,16.5,-,o,,o,,26.416666666666668
2018-08-08 00:00:00,30.2,34.2,25.3,-,82,23.88,3.2,8.9,14.8,-,o,,,,30.666666666666668
2018-08-09 00:00:00,31.7,36.4,27.1,1002.7,70,0,3.7,12.2,18.3,-,,,,,29.958333333333332
2018-08-10 00:00:00,,,,,,,,,,,o,,o,,47.458333333333336
2018-08-11 00:00:00,,,,,,,,,,,o,,o,,48.916666666666664
2018-08-12 00:00:00,,,,,,,,,,,o,,,,49.5
2018-08-13 00:00:00,30.5,34.2,26.1,-,73,2.03,3.7,7.6,14.8,-,o,,,,23.875
2018-08-14 00:00:00,31.8,35.2,27.4,-,71,0.25,3.5,8,14.8,-,o,,,,22.333333333333332
2018-08-15 00:00:00,30.8,36.4,27.8,-,73,4.06,2.9,10,18.3,33.5,,,,,25.083333333333332
2018-08-16 00:00:00,,,,,,,,,,,o,,,,32.958333333333336
2018-08-17 00:00:00,,,,,,,,,,,,,,,31.5
2018-08-18 00:00:00,,,,,,,,,,,,,,,56.375
2018-08-19 00:00:00,29.1,34.2,27.3,-,88,0.25,2.6,4.8,14.8,-,o,,o,,66.79166666666667
2018-08-20 00:00:00,30.1,35.6,27,-,82,3.05,2.6,8.1,20.6,-,,,,,64.875
2018-08-21 00:00:00,31.8,37.2,26.4,-,74,0,3.4,9.8,20.6,-,,,,,47.583333333333336
2018-08-22 00:00:00,,,,,,,,,,,,,,,48.291666666666664
2018-08-23 00:00:00,,,,,,,,,,,o,,,,51.375
2018-08-24 00:00:00,,,,,,,,,,,o,,,,43.375
2018-08-25 00:00:00,29.7,34.9,26.4,-,76,-,3.7,12,18.3,-,o,,,,42.31578947368421
2018-08-26 00:00:00,30.9,36.2,26.1,-,73,-,3.5,10.9,20.6,-,o,,,,43.041666666666664
2018-08-27 00:00:00,29.4,36.2,26.2,-,85,1.02,3.4,7.6,11.1,-,o,,o,,38.416666666666664
2018-08-28 00:00:00,,,,,,,,,,,o,,o,,50.0
2018-08-29 00:00:00,,,,,,,,,,,o,,o,,56.0625
2018-08-30 00:00:00,,,,,,,,,,,,,,,60.0
2018-08-31 00:00:00,31.2,35,27.5,-,75,0,3.7,9.4,20.6,29.4,,,,,49.291666666666664
2018-09-01 00:00:00,28.3,31,26,-,91,0,2.6,6.3,18.3,-,o,,o,,19.541666666666668
2018-09-02 00:00:00,26.9,29,25,-,93,20.07,2.3,8.7,18.3,-,o,,o,,22.833333333333332
2018-09-03 00:00:00,27.2,30.2,25.4,-,94,8.89,2.1,4.8,16.5,-,o,,o,,25.347826086956523
2018-09-04 00:00:00,,,,,,,,,,,o,,,,25.291666666666668
2018-09-05 00:00:00,,,,,,,,,,,o,,o,,26.761904761904763
2018-09-06 00:00:00,,,,,,,,,,,o,,o,,47.041666666666664
2018-09-07 00:00:00,27.7,35,24.3,-,92,0,2.3,5.2,25.9,37,o,,o,,74.66666666666667
2018-09-08 00:00:00,28.2,32.2,24.8,-,86,42.93,2.7,14.1,24.1,37,o,,o,,41.875
2018-09-09 00:00:00,28.2,32.4,24.3,-,82,17.02,3.7,11.5,22.2,33.5,,,,,50.583333333333336
2018-09-10 00:00:00,,,,,,,,,,,,,,,44.416666666666664
2018-09-11 00:00:00,,,,,,,,,,,,,,,66.45833333333333
2018-09-12 00:00:00,,,,,,,,,,,,,,,62.916666666666664
2018-09-13 00:00:00,29.1,34.2,24,-,73,0,4,11.3,22.2,33.5,,,,,58.125
2018-09-14 00:00:00,29.5,35.2,24.5,-,72,0,4.2,10.4,18.3,-,,,,,57.291666666666664
2018-09-15 00:00:00,30.6,35.2,24.7,-,63,0,4.3,11.1,18.3,-,,,,,38.25
2018-09-16 00:00:00,,,,,,,,,,,,,,,57.208333333333336
2018-09-17 00:00:00,,,,,,,,,,,,,,,50.333333333333336
2018-09-18 00:00:00,,,,,,,,,,,,,,,50.416666666666664
2018-09-19 00:00:00,30.3,36,24.2,-,64,0,3.5,9.1,20.6,-,,,,,47.416666666666664
2018-09-20 00:00:00,30.4,36.4,26.4,-,64,0,3.1,8.1,13,-,,,,,56.916666666666664
2018-09-21 00:00:00,27.9,34.7,23,-,75,-,3.9,14.4,22.2,40.7,o,,,,54.625
2018-09-22 00:00:00,,,,,,,,,,,,,,,42.875
2018-09-23 00:00:00,,,,,,,,,,,o,,o,,41.208333333333336
2018-09-24 00:00:00,,,,,,,,,,,o,,,,44.21739130434783
2018-09-25 00:00:00,24.6,27.6,21.6,-,91,8.89,3.2,10.9,18.3,-,o,,,,45.958333333333336
2018-09-26 00:00:00,27.2,32.4,22,-,79,0,3.7,6.5,14.8,-,,,,,52.25
2018-09-27 00:00:00,28.7,35,23.1,-,74,0,3.7,5,14.8,-,,,,,43.333333333333336
2018-09-28 00:00:00,,,,,,,,,,,,,,,41.875
2018-09-29 00:00:00,,,,,,,,,,,,,,,44.416666666666664
2018-09-30 00:00:00,,,,,,,,,,,,,,,49.5
2018-10-01 00:00:00,28.8,35.2,22.8,-,66,0,3.5,6.7,14.8,-,,,,,62.9375
2018-10-02 00:00:00,29.2,36.2,22.9,-,59,0,3.2,6.3,14.8,-,,,,,
2018-10-03 00:00:00,29.7,36.8,22,-,56,0,3.7,4.8,11.1,-,,,,,
2018-10-04 00:00:00,,,,,,,,,,,,,,,
2018-10-05 00:00:00,,,,,,,,,,,,,,,
2018-10-06 00:00:00,,,,,,,,,,,,,,,
2018-10-07 00:00:00,27.6,34.6,20,-,56,0,3.1,5,14.8,-,,,,,91.5
2018-10-08 00:00:00,28.4,35.8,21.2,-,54,0,2.9,5.9,14.8,-,,,,,70.70833333333333
2018-10-09 00:00:00,28.8,36,21.9,-,56,0,3.4,8.1,14.8,-,,,,,51.791666666666664
2018-10-10 00:00:00,,,,,,,,,,,,,,,72.81818181818181
2018-10-11 00:00:00,,,,,,,,,,,,,,,119.875
2018-10-12 00:00:00,,,,,,,,,,,,,,,
2018-10-13 00:00:00,25.1,31.8,18.2,-,56,0,3.4,6.9,18.3,-,,,,,
2018-10-14 00:00:00,25.5,33,18,-,51,0,3.2,6.9,16.5,-,,,,,21.384615384615383
2018-10-15 00:00:00,26.1,34.2,18.6,-,51,0,3.1,5.4,11.1,-,,,,,13.0
2018-10-16 00:00:00,,,,,,,,,,,,,,,12.6
2018-10-17 00:00:00,,,,,,,,,,,,,,,100.625
2018-10-18 00:00:00,,,,,,,,,,,,,,,151.04166666666666
2018-10-19 00:00:00,25.6,33.3,18,-,53,0,2.3,6.3,13,-,,,,,156.25
2018-10-20 00:00:00,25.3,33.6,18,-,47,0,2.6,4.4,11.1,-,,,,,178.28571428571428
2018-10-21 00:00:00,24.3,33.6,18.2,-,48,0,2.9,6.1,14.8,-,,,,,158.3913043478261
2018-10-22 00:00:00,,,,,,,,,,,,,,,181.54166666666666
2018-10-23 00:00:00,,,,,,,,,,,,,,,239.95454545454547
2018-10-24 00:00:00,,,,,,,,,,,,,,,252.0
2018-10-25 00:00:00,24.7,33.4,17.1,-,51,0,3.1,4.8,11.1,-,,,,,252.625
2018-10-26 00:00:00,24.1,31,17.8,-,52,0,2.1,2.6,9.4,-,,,,,119.41666666666667
2018-10-27 00:00:00,23.4,32.1,17,-,57,0,2.4,2,9.4,-,,,,,126.0
2018-10-28 00:00:00,,,,,,,,,,,,,,,172.66666666666666
2018-10-29 00:00:00,,,,,,,,,,,,,,,207.04166666666666
2018-10-30 00:00:00,,,,,,,,,,,,,,,230.25
2018-10-31 00:00:00,24,31.4,17.3,-,58,0,2.1,2.4,7.6,-,,,,,232.33333333333334
2018-11-01 00:00:00,24.1,31.7,18,-,58,0,2.1,3.7,9.4,-,,,,,215.54166666666666
2018-11-02 00:00:00,24.5,32.6,17,-,57,0,2.3,8.5,13,-,,,,,239.41666666666666
2018-11-03 00:00:00,24.3,30.9,18.6,-,59,0,2.6,13.9,20.6,-,,,,,196.54166666666666
2018-11-04 00:00:00,,,,,,,,,,,,,,,206.75
2018-11-05 00:00:00,,,,,,,,,,,,,,o,235.58333333333334
2018-11-06 00:00:00,,,,,,,,,,,,,,,199.875
2018-11-07 00:00:00,19.1,27.8,12.1,-,44,0,2.3,5,14.8,-,,,,,232.54166666666666
2018-11-08 00:00:00,18.8,26.8,12,-,51,0,1.6,0.9,7.6,-,,,,,185.5
2018-11-09 00:00:00,20.6,30,12.8,-,60,0,1.6,2.6,11.1,-,,,,,282.1666666666667
2018-11-10 00:00:00,,,,,,,,,,,,,,,226.45833333333334
2018-11-11 00:00:00,,,,,,,,,,,,,,,222.125
2018-11-12 00:00:00,,,,,,,,,,,,,,,317.0
2018-11-13 00:00:00,22.5,30.3,16.4,-,66,0.25,1.6,9.1,18.3,37,o,,,,268.8695652173913
2018-11-14 00:00:00,22.5,29.4,17,-,70,3.05,2.9,9.1,14.8,27.8,o,,,,166.875
2018-11-15 00:00:00,21.1,27.2,14,-,70,2.03,2.1,8.5,16.5,-,,,,,135.16666666666666
2018-11-16 00:00:00,,,,,,,,,,,,,,,133.125
2018-11-17 00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,175.04166666666666
2018-11-18 00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,189.66666666666666
2018-11-19 00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,220.65217391304347
2018-11-20 00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,215.5
2018-11-21 00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,223.375
2018-11-22 00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,195.69565217391303
2018-11-23 00:00:00,,,,,,,,,,,,,,,198.45833333333334
2018-11-24 00:00:00,,,,,,,,,,,,,,,156.70833333333334
2018-11-25 00:00:00,19.9,27.2,12,-,52,0,2.6,5.2,11.1,-,,,,,135.58333333333334
2018-11-26 00:00:00,18.7,27.2,12.1,-,64,0,2.3,3,11.1,-,,,,,152.04166666666666
2018-11-27 00:00:00,20.9,28,12.5,-,54,0,2.4,5,16.5,-,,,,,212.125
2018-11-28 00:00:00,,,,,,,,,,,,,,,248.625
2018-11-29 00:00:00,,,,,,,,,,,,,,,260.06666666666666
2018-11-30 00:00:00,,,,,,,,,,,,,,,
2018-12-01 00:00:00,17.9,26.2,11,-,59,0,2.4,5.9,16.5,-,,,,,70.0625
2018-12-02 00:00:00,18.6,27.2,10.6,-,50,0,2.7,2.4,9.4,-,,,,,91.75
2018-12-03 00:00:00,17.2,26.2,10.5,-,58,0,1.9,3.3,11.1,-,,,,,104.26086956521739
2018-12-04 00:00:00,,,,,,,,,,,,,,,113.375
2018-12-05 00:00:00,,,,,,,,,,,,,,,166.70833333333334
2018-12-06 00:00:00,,,,,,,,,,,,,,,146.66666666666666
2018-12-07 00:00:00,15.7,23.4,9,-,69,0,1.6,5,14.8,-,,,,,119.70833333333333
2018-12-08 00:00:00,16.4,24.2,8,-,63,0,2.1,3.7,9.4,-,,,,o,110.875
2018-12-09 00:00:00,15.9,24.8,10,-,60,0,1.9,2.2,9.4,-,,,,,200.33333333333334
2018-12-10 00:00:00,,,,,,,,,,,,,,,161.79166666666666
2018-12-11 00:00:00,,,,,,,,,,,,,,,169.04166666666666
2018-12-12 00:00:00,,,,,,,,,,,,,,,226.2173913043478
